Boolean_comments_disabled;Boolean_ratings_disabled;Boolean_video_error_or_removed;Contain digits_channel_title;Contain digits_description;Contain digits_tags;Contain digits_title;Letters counter_channel_title;Letters counter_description;Letters counter_tags;Letters counter_title;Number of objects_thumbnail_link;Upload day_publish_time;With special characters_channel_title;With special characters_description;With special characters_tags;With special characters_title;Words counter_channel_title;Words counter_description;Words counter_tags;Words counter_title;
"0";"0";"0";"0";"0";"0";"0";"1";"200";"29";"3";"2";"2";"0";"0";"0";"0";"0";"48";"6";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"39";"13";"7";"2";"2";"0";"0";"0";"0";"0";"14";"2";"2";
"0";"0";"0";"0";"0";"0";"0";"0";"28";"50";"5";"3";"3";"0";"0";"0";"0";"0";"6";"10";"2";
"0";"0";"0";"0";"0";"0";"0";"2";"101";"37";"4";"1";"4";"0";"0";"0";"0";"0";"30";"6";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"78";"51";"9";"1";"2";"0";"0";"0";"0";"0";"12";"6";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"35";"30";"3";"2";"5";"0";"0";"0";"0";"0";"5";"2";"0";
"0";"0";"0";"0";"0";"0";"0";"1";"54";"39";"4";"4";"1";"0";"0";"0";"0";"0";"17";"4";"1";
"0";"0";"0";"0";"0";"0";"0";"2";"91";"21";"4";"2";"1";"0";"0";"0";"0";"0";"25";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"121";"20";"2";"2";"7";"0";"0";"0";"0";"0";"33";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"34";"50";"2";"0";"6";"0";"0";"0";"0";"0";"11";"9";"0";
"0";"0";"0";"0";"0";"0";"0";"0";"77";"48";"6";"2";"4";"0";"0";"0";"0";"0";"13";"6";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"35";"26";"5";"2";"7";"0";"0";"0";"0";"0";"5";"4";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"212";"30";"4";"2";"5";"0";"0";"0";"0";"0";"58";"4";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"172";"53";"2";"3";"6";"0";"0";"0";"0";"0";"38";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"44";"18";"4";"2";"4";"0";"0";"0";"0";"0";"12";"3";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"212";"49";"9";"1";"2";"0";"0";"0";"0";"0";"66";"8";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"183";"10";"2";"2";"2";"0";"0";"0";"0";"0";"55";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"32";"23";"5";"3";"4";"0";"0";"0";"0";"0";"10";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"167";"21";"4";"2";"1";"0";"0";"0";"0";"0";"47";"1";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"6";"15";"4";"3";"1";"0";"0";"0";"0";"0";"3";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"246";"45";"8";"1";"5";"0";"0";"0";"0";"0";"69";"10";"3";
"0";"0";"0";"0";"0";"0";"0";"1";"8";"3";"4";"1";"4";"0";"0";"0";"0";"0";"2";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"9";"36";"5";"1";"7";"0";"0";"0";"0";"0";"2";"4";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"44";"50";"4";"3";"4";"0";"0";"0";"0";"0";"12";"5";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"200";"13";"3";"3";"2";"0";"0";"0";"0";"0";"48";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"54";"15";"4";"1";"1";"0";"0";"0";"0";"0";"17";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"214";"50";"3";"2";"4";"0";"0";"0";"0";"0";"57";"11";"1";
"0";"0";"0";"0";"0";"0";"0";"2";"204";"52";"9";"2";"1";"0";"0";"0";"0";"0";"54";"5";"3";
"1";"0";"0";"0";"0";"0";"0";"2";"54";"18";"8";"2";"6";"0";"0";"0";"0";"0";"16";"2";"3";
"0";"0";"0";"0";"0";"0";"0";"1";"116";"32";"3";"0";"3";"0";"0";"0";"0";"0";"31";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"173";"7";"5";"1";"5";"0";"0";"0";"0";"0";"44";"1";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"217";"19";"5";"1";"2";"0";"0";"0";"0";"0";"65";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"63";"44";"8";"2";"3";"0";"0";"0";"0";"0";"15";"2";"3";
"0";"0";"0";"0";"0";"0";"0";"2";"81";"9";"5";"2";"1";"0";"0";"0";"0";"0";"9";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"32";"39";"6";"2";"4";"0";"0";"1";"0";"0";"8";"3";"2";
"0";"0";"0";"0";"0";"0";"0";"0";"157";"5";"2";"0";"6";"0";"0";"0";"0";"0";"25";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"100";"0";"2";"2";"3";"0";"0";"1";"0";"0";"26";"0";"0";
"1";"0";"0";"0";"0";"0";"0";"2";"56";"18";"8";"1";"6";"0";"0";"0";"0";"0";"18";"2";"3";
"0";"0";"0";"0";"0";"0";"0";"0";"63";"18";"4";"1";"4";"0";"0";"0";"0";"0";"15";"3";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"89";"45";"8";"1";"5";"0";"0";"0";"0";"0";"29";"10";"3";
"0";"0";"0";"0";"0";"0";"0";"1";"163";"51";"8";"1";"3";"0";"0";"0";"0";"0";"44";"7";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"152";"32";"5";"1";"5";"0";"0";"0";"0";"0";"48";"3";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"154";"45";"5";"2";"1";"0";"0";"0";"0";"0";"28";"5";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"494";"33";"4";"1";"1";"0";"0";"0";"0";"0";"75";"3";"1";
"0";"0";"0";"0";"0";"0";"0";"2";"142";"25";"4";"3";"7";"0";"0";"0";"0";"1";"41";"2";"1";
"0";"0";"0";"0";"0";"0";"1";"0";"216";"53";"8";"1";"6";"0";"1";"0";"0";"0";"71";"7";"3";
"0";"0";"0";"0";"0";"0";"0";"1";"106";"19";"2";"3";"7";"0";"0";"0";"0";"0";"30";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"107";"53";"2";"1";"6";"0";"0";"0";"0";"0";"36";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"89";"51";"7";"3";"1";"0";"0";"0";"0";"0";"29";"7";"2";
"0";"0";"0";"0";"0";"0";"0";"0";"38";"36";"1";"3";"3";"0";"0";"0";"0";"0";"9";"5";"0";
"0";"0";"0";"0";"0";"0";"0";"0";"33";"50";"4";"2";"1";"0";"0";"0";"0";"0";"9";"9";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"142";"50";"6";"0";"7";"0";"0";"0";"0";"0";"41";"8";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"41";"19";"2";"1";"7";"0";"0";"0";"0";"0";"10";"2";"1";
"0";"0";"0";"0";"0";"1";"1";"1";"15";"48";"8";"2";"4";"0";"0";"0";"0";"0";"3";"6";"3";
"0";"0";"0";"0";"0";"0";"0";"1";"175";"22";"5";"2";"5";"0";"0";"0";"0";"0";"53";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"80";"19";"4";"2";"5";"0";"0";"0";"0";"0";"14";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"169";"11";"2";"1";"7";"0";"0";"0";"0";"0";"34";"0";"0";
"0";"0";"0";"0";"0";"0";"0";"1";"52";"50";"3";"1";"7";"0";"0";"0";"0";"0";"16";"6";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"224";"46";"9";"2";"4";"0";"0";"0";"0";"0";"64";"5";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"38";"50";"4";"2";"1";"0";"0";"0";"0";"0";"8";"4";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"47";"37";"4";"2";"1";"0";"0";"0";"0";"0";"5";"3";"1";
"1";"0";"0";"0";"0";"0";"0";"1";"143";"16";"1";"2";"4";"0";"0";"0";"0";"0";"30";"2";"0";
"0";"0";"0";"0";"0";"1";"1";"1";"52";"48";"8";"2";"4";"0";"0";"0";"0";"0";"16";"6";"3";
"0";"0";"0";"0";"0";"0";"0";"0";"25";"12";"2";"2";"3";"0";"0";"0";"0";"0";"8";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"15";"19";"7";"2";"7";"0";"0";"0";"0";"0";"2";"2";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"182";"46";"9";"2";"4";"0";"0";"0";"0";"0";"51";"5";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"62";"14";"3";"3";"2";"0";"0";"0";"0";"0";"7";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"205";"8";"5";"2";"1";"0";"0";"0";"0";"0";"37";"1";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"52";"48";"3";"1";"5";"0";"0";"0";"0";"0";"16";"7";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"38";"50";"2";"1";"5";"0";"0";"0";"0";"0";"8";"1";"0";
"0";"0";"0";"0";"0";"0";"0";"1";"21";"8";"3";"2";"5";"0";"0";"0";"0";"0";"6";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"280";"46";"9";"0";"2";"0";"0";"0";"0";"0";"85";"9";"3";
"0";"0";"0";"0";"0";"0";"0";"1";"47";"8";"3";"1";"2";"0";"0";"0";"0";"0";"14";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"17";"12";"2";"2";"3";"0";"0";"0";"0";"0";"6";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"121";"27";"3";"3";"1";"0";"0";"0";"0";"0";"21";"4";"1";
"0";"0";"0";"0";"0";"0";"0";"2";"91";"47";"7";"6";"6";"0";"0";"0";"0";"0";"22";"4";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"43";"46";"9";"0";"2";"0";"0";"0";"0";"0";"16";"9";"3";
"0";"0";"0";"0";"0";"0";"0";"1";"101";"22";"4";"0";"1";"0";"0";"0";"0";"0";"22";"2";"1";
"1";"0";"0";"0";"0";"0";"0";"2";"195";"22";"7";"3";"6";"0";"0";"0";"0";"0";"46";"3";"2";
"0";"0";"0";"0";"0";"0";"0";"2";"12";"16";"3";"2";"2";"0";"0";"0";"0";"0";"4";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"105";"7";"5";"1";"5";"0";"0";"0";"0";"0";"20";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"52";"41";"2";"2";"2";"0";"0";"0";"0";"0";"9";"5";"0";
"0";"0";"0";"0";"0";"0";"0";"1";"58";"46";"9";"4";"2";"0";"0";"0";"0";"0";"11";"9";"3";
"0";"0";"0";"0";"0";"0";"0";"0";"58";"12";"2";"1";"3";"0";"0";"0";"0";"0";"7";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"2";"36";"16";"4";"5";"3";"0";"0";"0";"0";"0";"11";"2";"2";
"0";"0";"0";"0";"0";"0";"0";"0";"154";"25";"3";"3";"1";"0";"0";"0";"0";"0";"20";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"33";"45";"7";"1";"4";"0";"0";"0";"0";"0";"6";"5";"2";
"1";"0";"0";"0";"0";"0";"0";"1";"106";"47";"6";"5";"2";"0";"0";"0";"0";"0";"31";"6";"2";
"0";"0";"0";"0";"0";"0";"0";"2";"480";"50";"4";"3";"1";"0";"0";"0";"1";"0";"56";"10";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"58";"51";"9";"1";"1";"0";"0";"0";"0";"0";"11";"9";"3";
"0";"0";"0";"0";"0";"0";"0";"1";"84";"17";"5";"2";"6";"0";"0";"0";"0";"0";"11";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"59";"19";"4";"2";"6";"0";"0";"0";"0";"0";"8";"2";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"151";"45";"4";"0";"3";"0";"0";"0";"0";"0";"23";"8";"1";
"0";"0";"0";"0";"0";"0";"0";"2";"90";"24";"6";"0";"4";"0";"0";"0";"0";"0";"22";"2";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"26";"46";"5";"1";"5";"0";"0";"0";"0";"0";"3";"9";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"94";"16";"3";"3";"1";"0";"0";"0";"0";"0";"21";"2";"0";
"0";"0";"0";"0";"0";"0";"0";"1";"202";"13";"4";"2";"5";"0";"0";"0";"0";"0";"51";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"243";"46";"5";"2";"2";"0";"0";"0";"0";"0";"58";"11";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"42";"42";"5";"2";"2";"0";"0";"0";"0";"0";"2";"5";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"243";"36";"1";"2";"3";"0";"0";"0";"0";"0";"77";"5";"0";
"0";"0";"0";"0";"0";"0";"0";"1";"82";"29";"6";"1";"2";"0";"0";"0";"0";"0";"19";"5";"2";
"0";"0";"0";"0";"0";"0";"0";"1";"92";"47";"8";"0";"3";"0";"0";"0";"0";"0";"13";"8";"3";
"0";"0";"0";"0";"0";"0";"0";"1";"34";"50";"4";"1";"6";"0";"0";"0";"0";"0";"11";"8";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"13";"13";"4";"4";"5";"0";"0";"0";"0";"0";"5";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"54";"7";"1";"4";"3";"0";"0";"0";"0";"0";"7";"0";"0";
"0";"0";"0";"0";"0";"0";"0";"0";"31";"10";"4";"0";"1";"0";"0";"0";"0";"0";"6";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"214";"11";"2";"1";"7";"0";"0";"0";"0";"0";"65";"0";"0";
"0";"0";"0";"0";"0";"0";"1";"1";"243";"24";"2";"2";"7";"0";"0";"0";"0";"0";"77";"4";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"52";"16";"4";"2";"3";"0";"0";"0";"0";"0";"9";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"205";"46";"5";"1";"3";"0";"0";"0";"0";"0";"50";"7";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"112";"20";"4";"0";"2";"0";"0";"0";"0";"0";"25";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"83";"48";"8";"0";"3";"0";"0";"0";"0";"0";"18";"7";"3";
"0";"0";"0";"0";"0";"0";"0";"1";"36";"6";"1";"0";"2";"0";"0";"0";"0";"0";"11";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"32";"0";"3";"1";"1";"0";"0";"1";"0";"0";"6";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"91";"48";"4";"2";"3";"0";"0";"0";"0";"0";"21";"6";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"40";"16";"2";"2";"3";"0";"0";"0";"0";"0";"11";"1";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"28";"18";"5";"1";"7";"0";"0";"0";"0";"0";"9";"3";"2";
"0";"0";"0";"0";"0";"0";"0";"3";"73";"18";"3";"5";"6";"0";"0";"0";"0";"0";"11";"0";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"155";"12";"5";"0";"5";"0";"0";"0";"0";"0";"44";"3";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"115";"14";"1";"0";"3";"0";"0";"0";"0";"0";"27";"1";"0";
"0";"0";"0";"0";"0";"0";"0";"1";"84";"6";"2";"2";"4";"0";"0";"0";"0";"0";"25";"1";"0";
"0";"0";"0";"0";"0";"0";"0";"1";"122";"51";"4";"2";"2";"0";"0";"0";"0";"0";"22";"10";"1";
"0";"0";"0";"0";"0";"0";"0";"1";"92";"41";"4";"0";"3";"0";"0";"0";"0";"0";"15";"6";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"113";"48";"4";"1";"3";"0";"0";"0";"0";"0";"18";"6";"1";
"0";"0";"0";"0";"0";"0";"0";"0";"65";"16";"3";"2";"1";"0";"0";"0";"0";"0";"18";"2";"0";
"0";"0";"0";"0";"0";"0";"0";"1";"54";"18";"7";"2";"1";"0";"0";"0";"0";"0";"8";"2";"2";
